sentences	gold	predict	probability
('”雷特离开之后，芷若萱突然觉得好不自在。在康迪勤灼热的注视之下，她觉得自己好象是赤裸裸地展现在他眼前般难为情。', '”雷特离开之后，芷若萱突然觉得好自在。在康迪勤灼热的注视之下，她觉得自己好象是赤裸裸地展现在他眼前般难为情。', '好不a')	0	0	[0.99993753, 6.2506486e-05]
('他几乎没见过自己的母亲，就在他快要成人时，他的父亲去世了，当时他已经从海军学校毕业。', '他几乎见过自己的母亲，就在他快要成人时，他的父亲去世了，当时他已经从海军学校毕业。', '几乎没')	0	0	[0.99993527, 6.474897e-05]
('穿着新买的深兰色西装，外面罩着一件风雨衣，这种装束走在山路上，难免不引起怀疑。', '穿着新买的深兰色西装，外面罩着一件风雨衣，这种装束走在山路上，难免引起怀疑。', '难免不')	1	1	[4.749554e-05, 0.99995255]
('斜眼偷偷看见雍华已经趁乱离去的背影，亭兰的笑容好不开心、好不灿烂，却在瞄到她额娘那副挑眉冷笑的表情时，得意的心情霎时凉掉半截。', '斜眼偷偷看见雍华已经趁乱离去的背影，亭兰的笑容好不开心、好灿烂，却在瞄到她额娘那副挑眉冷笑的表情时，得意的心情霎时凉掉半截。', '好不a')	1	1	[2.7005433e-05, 0.99997294]
('”蓓云只差没说周至佳手头不便。', '”蓓云只差说周至佳手头不便。', '只差没')	1	1	[2.4274692e-05, 0.9999757]
('只可惜陆少康先前在雅加达白衣门的庄园中，早就和四大战兽交过手，常时便对他们的“八荒九垓虎豹龙象掌”硬功有了一些心得，只差没出手打破他们的罩门而已。', '只可惜陆少康先前在雅加达白衣门的庄园中，早就和四大战兽交过手，常时便对他们的“八荒九垓虎豹龙象掌”硬功有了一些心得，只差出手打破他们的罩门而已。', '只差没')	1	1	[2.4468414e-05, 0.99997556]
('我从她俩掌间接下一搪瓷盆米饭，手一软，差点没掉了，忙用另一只手托住。', '我从她俩掌间接下一搪瓷盆米饭，手一软，差点掉了，忙用另一只手托住。', '差点没')	1	1	[2.55749e-05, 0.99997437]
('”香吟就差没跪下来磕头。', '”香吟就差跪下来磕头。', '就差没')	1	1	[2.4665349e-05, 0.9999753]
('看见他们离开，整个胸口像是被什么东西压住，好不舒服。”“那叫“难过”。', '看见他们离开，整个胸口像是被什么东西压住，好舒服。”“那叫“难过”。', '好不a')	0	0	[0.9998958, 0.00010417617]
('”张顾萍脸色又青又白地好不难看。“你才得意得太早，这件事……我们走着瞧！', '”张顾萍脸色又青又白地好难看。“你才得意得太早，这件事……我们走着瞧！', '好不a')	1	1	[3.3318152e-05, 0.9999666]
('她们玩得忘记了白天黑夜，忘记了上班下班，就差没忘记工作。', '她们玩得忘记了白天黑夜，忘记了上班下班，就差忘记工作。', '就差没')	1	1	[2.4436933e-05, 0.99997556]
('一眼望去，“风韵”犹在，“根系”渐变，街道正在大兴土木，车来人往好不热闹。我望着满街的人群，目光在那些中年男人身上停留，自信的步履，沉稳的神态，愉悦的笑脸，在我眼前一一晃过，我想，幸福也许就在这人群里。', '一眼望去，“风韵”犹在，“根系”渐变，街道正在大兴土木，车来人往好热闹。我望着满街的人群，目光在那些中年男人身上停留，自信的步履，沉稳的神态，愉悦的笑脸，在我眼前一一晃过，我想，幸福也许就在这人群里。', '好不a')	1	1	[2.680341e-05, 0.9999732]
('”“你——”龙鸿森差点没被她的固执气到气虚。', '”“你——”龙鸿森差点被她的固执气到气虚。', '差点没')	1	1	[2.9520977e-05, 0.99997044]
('”逗妞知道二哥上杏花香是权宜之策，好不高兴。“你们先探探各帮派，对伏神帮近日的举动，有什么反应。', '”逗妞知道二哥上杏花香是权宜之策，好高兴。“你们先探探各帮派，对伏神帮近日的举动，有什么反应。', '好不a')	1	1	[9.6622316e-05, 0.9999033]
('”“差不多，只差没在胸前摆个告示牌。', '”“差不多，只差在胸前摆个告示牌。', '只差没')	1	1	[2.3913335e-05, 0.99997604]
('好奇的孩子总要指着它们问这问那，让大人好不尴尬。乘客们都对这些广告非常反感，认为这不仅会损害公交形象，还会损害榕城的形象。', '好奇的孩子总要指着它们问这问那，让大人好尴尬。乘客们都对这些广告非常反感，认为这不仅会损害公交形象，还会损害榕城的形象。', '好不a')	1	1	[2.5966541e-05, 0.999974]
('”我就差没拿起一把大葵扇。', '”我就差拿起一把大葵扇。', '就差没')	1	1	[2.529909e-05, 0.9999747]
('他重新上了床，好不心酸的觉得自己的梦想简直可笑。', '他重新上了床，好心酸的觉得自己的梦想简直可笑。', '好不a')	1	1	[3.7274687e-05, 0.9999627]
('”“这小子说话好不厉害！”巴伯说。', '”“这小子说话好厉害！”巴伯说。', '好不a')	1	1	[3.38485e-05, 0.99996614]
('”雨枫勉强挤出微笑点头，差点没跌倒。', '”雨枫勉强挤出微笑点头，差点跌倒。', '差点没')	1	1	[2.4735546e-05, 0.9999752]
('——于是他沉着脸回家，鲁意莎好不辛酸的马上在他眼中看出那股怨气。', '——于是他沉着脸回家，鲁意莎好辛酸的马上在他眼中看出那股怨气。', '好不a')	1	1	[6.906188e-05, 0.999931]
('她一上了十五楼就被牢牢拱在手心当珍宝，简直教她差点没傻眼。', '她一上了十五楼就被牢牢拱在手心当珍宝，简直教她差点傻眼。', '差点没')	1	1	[3.229861e-05, 0.9999677]
('疑问放在心里好不舒服，连数星星的心情都没有。', '疑问放在心里好舒服，连数星星的心情都没有。', '好不a')	0	0	[0.9997272, 0.00027276273]
('刺骨的冷风吹麻了裸露的肌肤，到树林里风就小些了，在树林里他们几乎没见到什么雪。', '刺骨的冷风吹麻了裸露的肌肤，到树林里风就小些了，在树林里他们几乎见到什么雪。', '几乎没')	0	0	[0.9999373, 6.2667576e-05]
('她在一间书店认识翁君，年轻人时常这样邂逅，珉珉却不那么想，她给这段偶遇添增无限色彩，几乎没坚持整间书店在刹那间转为蔷薇色。', '她在一间书店认识翁君，年轻人时常这样邂逅，珉珉却不那么想，她给这段偶遇添增无限色彩，几乎坚持整间书店在刹那间转为蔷薇色。', '几乎没')	0	0	[0.99972636, 0.00027360453]
('”小女孩哭得好不伤心，被丢了一身污泥的小男孩则一脸不知所措。', '”小女孩哭得好伤心，被丢了一身污泥的小男孩则一脸不知所措。', '好不a')	1	1	[2.5672989e-05, 0.99997437]
('”在Ｔ大校园里，肖想韫然的女人多得用卡车来载都载不完，害她这场情战打得好不辛苦。“是，遵命。', '”在Ｔ大校园里，肖想韫然的女人多得用卡车来载都载不完，害她这场情战打得好辛苦。“是，遵命。', '好不a')	1	1	[2.5699319e-05, 0.99997425]
('萧聿转身看不见燕悔，一颗心差点没跳出胸□！', '萧聿转身看不见燕悔，一颗心差点跳出胸□！', '差点没')	1	1	[2.385291e-05, 0.99997616]
('”麦可好不失望，“为甚么？', '”麦可好失望，“为甚么？', '好不a')	1	1	[2.6321219e-05, 0.99997365]
('冷清夜只差没有当场尖叫出声，“你家？', '冷清夜只差当场尖叫出声，“你家？', '只差没')	1	1	[2.3981942e-05, 0.99997604]
('“既然大侠已明白整件事情的来龙去脉，那咱们夫妻俩但凭恩人处置，只是……只是康儿还小……呜……”说完，陈夫人扑进相公的怀里，好不悲伤的嚎掏大哭着。', '“既然大侠已明白整件事情的来龙去脉，那咱们夫妻俩但凭恩人处置，只是……只是康儿还小……呜……”说完，陈夫人扑进相公的怀里，好悲伤的嚎掏大哭着。', '好不a')	1	1	[2.6606498e-05, 0.9999734]
('虽说是逢场作戏，但难免没有一点情感流露：梁实秋到美国后邂逅谢文秋。谢文秋容貌俏丽，富有风度，很讨人喜欢。', '虽说是逢场作戏，但难免有一点情感流露：梁实秋到美国后邂逅谢文秋。谢文秋容貌俏丽，富有风度，很讨人喜欢。', '难免不')	1	1	[7.514273e-05, 0.9999249]
('”敏姬一听有得玩，差点没鼓掌，其他三位新人，却有点心事。', '”敏姬一听有得玩，差点鼓掌，其他三位新人，却有点心事。', '差点没')	1	1	[3.1711214e-05, 0.9999683]
('八年前，像是从那个几乎没救的重伤中恢复过来的代价似的，从那以后，我这个远野志贵得上了慢性贫血。', '八年前，像是从那个几乎救的重伤中恢复过来的代价似的，从那以后，我这个远野志贵得上了慢性贫血。', '几乎没')	0	0	[0.9999336, 6.640114e-05]
('”他轻松的回答，发现她只差没有将高跟鞋钉在石板上。', '”他轻松的回答，发现她只差将高跟鞋钉在石板上。', '只差没')	1	1	[2.4140634e-05, 0.9999758]
('广场上所有人霎时你推我挤、万头钻动，好不热闹。昭筠缓缓由轿内步出，由宫女陪侍在侧，侍卫则紧紧相随着。', '广场上所有人霎时你推我挤、万头钻动，好热闹。昭筠缓缓由轿内步出，由宫女陪侍在侧，侍卫则紧紧相随着。', '好不a')	1	1	[2.609707e-05, 0.9999739]
('绸缎庄里的帐房先生把紫脸老者让进店堂，好不殷勤，连声说着：“请坐。', '绸缎庄里的帐房先生把紫脸老者让进店堂，好殷勤，连声说着：“请坐。', '好不a')	1	1	[2.9409144e-05, 0.99997056]
('可在这时，她突然发现以前那些远不如自己的姐妹们早都阔了：比如“兰姐”，穿金戴银拿手，好不气派；还有“妹”，别看年龄小，也有了传呼机，据说不算穿衣，每月光吃喝消费就要花一二千元。', '可在这时，她突然发现以前那些远不如自己的姐妹们早都阔了：比如“兰姐”，穿金戴银拿手，好气派；还有“妹”，别看年龄小，也有了传呼机，据说不算穿衣，每月光吃喝消费就要花一二千元。', '好不a')	1	1	[2.7658014e-05, 0.99997234]
('我们本来只是些异邦的俘虏，现在却享受着这样的尊荣，就是我也敢在宫门之前把那护民官辱骂，不怕被他的哥哥听见，好不痛快。狄米特律斯可是尤其使我高兴的是这样一位了不得的大人物现在也会卑躬屈节，向我们送礼献媚了。', '我们本来只是些异邦的俘虏，现在却享受着这样的尊荣，就是我也敢在宫门之前把那护民官辱骂，不怕被他的哥哥听见，好痛快。狄米特律斯可是尤其使我高兴的是这样一位了不得的大人物现在也会卑躬屈节，向我们送礼献媚了。', '好不a')	1	1	[3.959669e-05, 0.9999604]
('”一名小女生只差没流口水。', '”一名小女生只差流口水。', '只差没')	1	1	[2.3954282e-05, 0.99997604]
('＂我听了，差点没笑出声。', '＂我听了，差点笑出声。', '差点没')	1	1	[2.5099775e-05, 0.99997485]
('”沈萱只差点没尖叫出来，却也知道自己是祸首，所以只好自力救济了。', '”沈萱只差点尖叫出来，却也知道自己是祸首，所以只好自力救济了。', '差点没')	1	1	[2.3992852e-05, 0.99997604]
('乍听见洛梵赛这三个字，段香凝差点没惊跳起来，若非里吉欧眼明手快的摀住她的嘴，恐怕他们已暴露行踪。', '乍听见洛梵赛这三个字，段香凝差点惊跳起来，若非里吉欧眼明手快的摀住她的嘴，恐怕他们已暴露行踪。', '差点没')	1	1	[2.4036204e-05, 0.9999759]
('＂猛然瞧见少妇怀里的小娃儿，他惊讶得差点没跳起来。', '＂猛然瞧见少妇怀里的小娃儿，他惊讶得差点跳起来。', '差点没')	1	1	[2.4977755e-05, 0.99997497]
('近一段时间来，在平和县闭路电视甚至漳州市电视台“金曲点播”节目时间里，农民频频“亮相”，有时整个节目时间，都被农民“承包”了，从《在希望的田野上》到《好年头好兆头》，应有尽有，好不潇洒风光。', '近一段时间来，在平和县闭路电视甚至漳州市电视台“金曲点播”节目时间里，农民频频“亮相”，有时整个节目时间，都被农民“承包”了，从《在希望的田野上》到《好年头好兆头》，应有尽有，好潇洒风光。', '好不a')	1	1	[2.7165657e-05, 0.9999728]
('可是，就像上一场网队遣出黑大个穆托姆博防守他那样，昨天雄鹿将NBA最佳第6人、一直担当大前锋的库科奇派上场对付他后，姚明几乎没得到出手机会。', '可是，就像上一场网队遣出黑大个穆托姆博防守他那样，昨天雄鹿将NBA最佳第6人、一直担当大前锋的库科奇派上场对付他后，姚明几乎得到出手机会。', '几乎没')	0	0	[0.9999393, 6.0719867e-05]
('头脚才起，第二脚又踏空下去，非提气轻身不能行走，只稍用力试上一试，脚便深陷尺许，差一点没将裤子刺破，伤了皮肉，便难禁受，不知那马怎会在上飞驰滑行，从未踏空。', '头脚才起，第二脚又踏空下去，非提气轻身不能行走，只稍用力试上一试，脚便深陷尺许，差一点将裤子刺破，伤了皮肉，便难禁受，不知那马怎会在上飞驰滑行，从未踏空。', '差点没')	1	1	[2.6416954e-05, 0.99997354]
('”李万笑道：“去多少，有许多说话，好不老气。”许未注，许少峰注为：“唠叨、粘乎”。', '”李万笑道：“去多少，有许多说话，好老气。”许未注，许少峰注为：“唠叨、粘乎”。', '好不a')	1	1	[3.6350433e-05, 0.99996364]
('正月初五晚上，梅地亚宾馆友谊厅里京胡月琴齐鸣，一段段西皮二簧，裹挟着一阵阵欢声笑浪，好不热闹。刚成立一年的新闻界京剧俱乐部将新闻界的票友、京剧表演艺术家及文艺界的大腕聚到一起，以这种特殊的方式欢庆龙年新春。', '正月初五晚上，梅地亚宾馆友谊厅里京胡月琴齐鸣，一段段西皮二簧，裹挟着一阵阵欢声笑浪，好热闹。刚成立一年的新闻界京剧俱乐部将新闻界的票友、京剧表演艺术家及文艺界的大腕聚到一起，以这种特殊的方式欢庆龙年新春。', '好不a')	1	1	[2.5936197e-05, 0.999974]
('如果能立刻从地上钻洞消失，舒橙桔一定不会放过这个机会，她羞愧得只差没真的这么做。', '如果能立刻从地上钻洞消失，舒橙桔一定不会放过这个机会，她羞愧得只差真的这么做。', '只差没')	1	1	[2.5820085e-05, 0.99997413]
('唯一喝水的方法，就是把头放进小河里，让他的头盔里充满水，有两次，他差一点没给淹死。', '唯一喝水的方法，就是把头放进小河里，让他的头盔里充满水，有两次，他差一点给淹死。', '差点没')	1	1	[2.619601e-05, 0.9999738]
('”粉圆差点没从严喜和严怒的口中喷出来，他们这老妈真是愈来愈离谱了。', '”粉圆差点从严喜和严怒的口中喷出来，他们这老妈真是愈来愈离谱了。', '差点没')	1	1	[2.6056186e-05, 0.9999739]
('“不错，老弟，我们的记者有好几种：有写稿子拿钱的，有一个钱不拿，白写的，我们叫做志愿军；有的一字不写，那才是聪明人：第一不会写出不通的文章，照样装着作家的幌子，算是报馆的人，请我们吃饭，在各处戏院闲逛，养着女戏子，好不快活。', '“不错，老弟，我们的记者有好几种：有写稿子拿钱的，有一个钱不拿，白写的，我们叫做志愿军；有的一字不写，那才是聪明人：第一不会写出不通的文章，照样装着作家的幌子，算是报馆的人，请我们吃饭，在各处戏院闲逛，养着女戏子，好快活。', '好不a')	1	1	[2.6424235e-05, 0.99997354]
('虽说进了京大，却几乎没上课，每天都到吉田山住宿附近的小吃馆去喝酒混日子。', '虽说进了京大，却几乎上课，每天都到吉田山住宿附近的小吃馆去喝酒混日子。', '几乎没')	0	0	[0.9999273, 7.2710805e-05]
('不过，现在几乎没看到她的广告片出现。', '不过，现在几乎看到她的广告片出现。', '几乎没')	0	0	[0.99993455, 6.549942e-05]
('我愕然了，我到过不少学校，我几乎没见过几个学生和校长打招呼，更有很多学生竟连他们的校长是谁都不知道！', '我愕然了，我到过不少学校，我几乎见过几个学生和校长打招呼，更有很多学生竟连他们的校长是谁都不知道！', '几乎没')	0	0	[0.999938, 6.1995495e-05]
('”齐潞听了，下巴差点儿没掉下来。', '”齐潞听了，下巴差点儿掉下来。', '差点没')	1	1	[2.4762332e-05, 0.9999752]
('当夜，两人阖衣并躺在小小的炕床上，她不发一声地面墙而卧，整副身子犹如僵尸似地贴在涂着黄土的墙边，教他好不气馁，连伸手碰她的勇气都没了。', '当夜，两人阖衣并躺在小小的炕床上，她不发一声地面墙而卧，整副身子犹如僵尸似地贴在涂着黄土的墙边，教他好气馁，连伸手碰她的勇气都没了。', '好不a')	1	1	[4.3857744e-05, 0.99995613]
('为活跃喜庆气氛，亲戚燃放烟花助兴，“噼啪”作响，光闪烁，好不热闹。谁料适逢刮风，烟花竟然鬼使神差地“飞”进尚未安装玻璃的三楼窗户内，火星正好引了可燃，从而导致了这场大火。', '为活跃喜庆气氛，亲戚燃放烟花助兴，“噼啪”作响，光闪烁，好热闹。谁料适逢刮风，烟花竟然鬼使神差地“飞”进尚未安装玻璃的三楼窗户内，火星正好引了可燃，从而导致了这场大火。', '好不a')	1	1	[2.6028822e-05, 0.999974]
('”两个大男人差点没被她的骄气呛坏。', '”两个大男人差点被她的骄气呛坏。', '差点没')	1	1	[2.5075757e-05, 0.99997497]
('”她冷哼一声，差点没恼羞成怒。', '”她冷哼一声，差点恼羞成怒。', '差点没')	1	1	[2.4300101e-05, 0.9999757]
('”思忘一惊，险些没有从横梁上摔下来，却听到佛像背后发出了一下轻微的响动。', '”思忘一惊，险些有从横梁上摔下来，却听到佛像背后发出了一下轻微的响动。', '险些没')	1	1	[2.5193784e-05, 0.99997485]
('嘿，我已尽了全力；就差没有把他接到这儿了。', '嘿，我已尽了全力；就差有把他接到这儿了。', '就差没')	1	1	[2.5823509e-05, 0.99997413]
('”情字难解第二章玫恩险些没被口中的咖啡给呛死，“你说什么？', '”情字难解第二章玫恩险些被口中的咖啡给呛死，“你说什么？', '险些没')	1	1	[2.6992253e-05, 0.99997306]
('他见到媳妇时，脸上难免不出现一丝伤心的阴云。', '他见到媳妇时，脸上难免出现一丝伤心的阴云。', '难免不')	1	1	[3.5810892e-05, 0.99996424]
('”沉寂中爆出的声音，像刺骨的寒风窜入乔莉儿的背脊，吓得她心跳差点没停止，害她慌了手脚，愣在原地不知如何是好。', '”沉寂中爆出的声音，像刺骨的寒风窜入乔莉儿的背脊，吓得她心跳差点停止，害她慌了手脚，愣在原地不知如何是好。', '差点没')	1	1	[2.4703557e-05, 0.9999753]
('”“每个家庭都一样啦，”邓志能好不诧异，“旁人怎么会理我们的闲事？', '”“每个家庭都一样啦，”邓志能好诧异，“旁人怎么会理我们的闲事？', '好不a')	1	1	[2.8352797e-05, 0.9999716]
('我们差点儿没把她辞退。', '我们差点儿把她辞退。', '差点没')	1	1	[3.125558e-05, 0.99996877]
('”阎老夫人一颗心差点没跳出来。', '”阎老夫人一颗心差点跳出来。', '差点没')	1	1	[2.4601712e-05, 0.99997544]
('”他一口一声“姊姊”，叫得田七姑心里好不舒服，格的笑道：“小兄弟这张嘴真会说话，姊姊我方才方振玉道：“不用，你先收着，待会再说。', '”他一口一声“姊姊”，叫得田七姑心里好舒服，格的笑道：“小兄弟这张嘴真会说话，姊姊我方才方振玉道：“不用，你先收着，待会再说。', '好不a')	0	1	[8.365312e-05, 0.9999163]
('记者一早驱车来到北京昌平十三陵风景区，只见九龙游乐园、长陵等景点一扫往日冷清，人头攒动好不热闹。特别是九龙游乐园的地下龙宫，更是吸引了不少小游客的注意。', '记者一早驱车来到北京昌平十三陵风景区，只见九龙游乐园、长陵等景点一扫往日冷清，人头攒动好热闹。特别是九龙游乐园的地下龙宫，更是吸引了不少小游客的注意。', '好不a')	1	1	[2.5581927e-05, 0.99997437]
('“你这调皮的小家伙快吓坏我了，一听见你没人保护就自行离开，差点没教我急疯，娶你当老婆铁定短寿十年以上！', '“你这调皮的小家伙快吓坏我了，一听见你没人保护就自行离开，差点教我急疯，娶你当老婆铁定短寿十年以上！', '差点没')	1	1	[2.5086423e-05, 0.99997497]
('……、你好不讲理，咳咳！', '……、你好讲理，咳咳！', '好不a')	0	0	[0.9999305, 6.94367e-05]
('把刀往前一杵，差点儿没有碰着齐英。', '把刀往前一杵，差点儿碰着齐英。', '差点没')	1	1	[2.4358942e-05, 0.9999757]
('阿斯兰在她的粉颊上轻轻啄了一下；只是嘴唇浅浅碰到就分开，却已经让他的心脏狂跳得差点没迸出来，因为在这之前，他们之间连寒暄的亲吻都没有过。', '阿斯兰在她的粉颊上轻轻啄了一下；只是嘴唇浅浅碰到就分开，却已经让他的心脏狂跳得差点迸出来，因为在这之前，他们之间连寒暄的亲吻都没有过。', '差点没')	1	1	[2.8562414e-05, 0.9999714]
('既差点没被茶水给呛死！', '既差点被茶水给呛死！', '差点没')	1	1	[2.4486295e-05, 0.99997556]
('老李当过侦察员，打太原的时候差点儿没在护城河里呛死，后来去了朝鲜的上甘岭，又差点儿没给炸死。毕竟是死过两次的人了，处事很安静，在老伴儿跟前也很少争辩。', '老李当过侦察员，打太原的时候差点儿在护城河里呛死，后来去了朝鲜的上甘岭，又差点儿给炸死。毕竟是死过两次的人了，处事很安静，在老伴儿跟前也很少争辩。', '差点没')	1	1	[2.5366928e-05, 0.9999746]
('她点点头，有一天她就是嫌吃饭太麻烦，决定不吃，结果饿了一天下来，差点没挂在床上起不来。', '她点点头，有一天她就是嫌吃饭太麻烦，决定不吃，结果饿了一天下来，差点挂在床上起不来。', '差点没')	1	1	[2.7748261e-05, 0.9999722]
('……你配看我不起，你配！', '……你配看我起，你配！', '看我不')	0	0	[0.99993026, 6.9769434e-05]
('他腾出一只手，拾起小本子翻到第一真，跃然而起的文字差点没让他跳起来。', '他腾出一只手，拾起小本子翻到第一真，跃然而起的文字差点让他跳起来。', '差点没')	1	1	[2.6211155e-05, 0.9999738]
('一个阴险狡诈的大骚包，她明摆着就是要抢我的老公，就差没有直说出来而已了。', '一个阴险狡诈的大骚包，她明摆着就是要抢我的老公，就差有直说出来而已了。', '就差没')	1	1	[2.494386e-05, 0.9999751]
('他一面随众人退回衙里，一面扫视四周，但周围黑忽忽的，什么也没有出来，他边走边回头看，修然止步才差一点没撞在阶前另个人的身上。', '他一面随众人退回衙里，一面扫视四周，但周围黑忽忽的，什么也没有出来，他边走边回头看，修然止步才差一点撞在阶前另个人的身上。', '差点没')	1	1	[2.5293037e-05, 0.9999747]
('她只差一点没有扑入薛陵怀中：喜容满面，道：“终于让我找到啦！', '她只差一点扑入薛陵怀中：喜容满面，道：“终于让我找到啦！', '差点没')	1	1	[2.389305e-05, 0.99997616]
('她睁开眼，用手轻轻一推他的嘴，他向后退了两步，差点没倒下。', '她睁开眼，用手轻轻一推他的嘴，他向后退了两步，差点倒下。', '差点没')	1	1	[2.6077641e-05, 0.9999739]
('“你要小心别死掉。', '“你要小心死掉。', '小心别')	1	1	[2.8544335e-05, 0.9999715]
('这是赖爱光第一次到中央领导同志家里作客，心情好不平静。他坐在聂帅身旁搓着双手，满头大汗。', '这是赖爱光第一次到中央领导同志家里作客，心情好平静。他坐在聂帅身旁搓着双手，满头大汗。', '好不a')	0	0	[0.9770108, 0.022989163]
('司徒残几乎没叫了起来：没把握怎领我们去打仗？', '司徒残几乎叫了起来：没把握怎领我们去打仗？', '几乎没')	1	1	[0.0037455629, 0.99625444]
('我和仆人们都替他加油，好不热闹……”她兴奋地描述当时的精采场面，娇嫩的嗓音伴随着乔拓浑厚的笑声愈行愈远。', '我和仆人们都替他加油，好热闹……”她兴奋地描述当时的精采场面，娇嫩的嗓音伴随着乔拓浑厚的笑声愈行愈远。', '好不a')	1	1	[2.5281317e-05, 0.9999747]
('他忽然想起了对自己有情有意的潘金莲小姐，于是告别老虎，回到故乡清河县，盖起座小楼，吹吹打打，气气派派，欢天喜地地将潘金莲娶过门来……好不惬意！而那只老虎自从没了武松，常常遭到猎人们的攻击。', '他忽然想起了对自己有情有意的潘金莲小姐，于是告别老虎，回到故乡清河县，盖起座小楼，吹吹打打，气气派派，欢天喜地地将潘金莲娶过门来……好惬意！而那只老虎自从没了武松，常常遭到猎人们的攻击。', '好不a')	1	1	[2.6524162e-05, 0.9999734]
('看到久未谋面的小女儿一家三口，徐云祥、赵大妹夫妇笑得合不拢嘴，一家人聊得好不热闹。以网络为媒，让生活在福利院的老人与远在千里之外的子女网上团圆，这是浦东新区社会福利院工作人员今年想出的新招。', '看到久未谋面的小女儿一家三口，徐云祥、赵大妹夫妇笑得合不拢嘴，一家人聊得好热闹。以网络为媒，让生活在福利院的老人与远在千里之外的子女网上团圆，这是浦东新区社会福利院工作人员今年想出的新招。', '好不a')	1	1	[2.5895471e-05, 0.99997413]
('4月28日，福州市仓山区烟山福利院人来人往好不热闹，厅堂里不时扬起阵阵笑声。', '4月28日，福州市仓山区烟山福利院人来人往好热闹，厅堂里不时扬起阵阵笑声。', '好不a')	1	1	[2.5741534e-05, 0.99997425]
('几乎没容得他反应过来，我便指挥他粉墙壁，买家具，购家电……婚后的生活起初很幸福，但很快我就感到丈夫身上那些男人的特质在迅速退化。', '几乎容得他反应过来，我便指挥他粉墙壁，买家具，购家电……婚后的生活起初很幸福，但很快我就感到丈夫身上那些男人的特质在迅速退化。', '几乎没')	0	0	[0.999941, 5.905072e-05]
('”她张牙舞爪的，只差没学小狗露出牙齿狺叫。', '”她张牙舞爪的，只差学小狗露出牙齿狺叫。', '只差没')	1	1	[2.4541137e-05, 0.99997544]
('”一路上我们几乎没说话，直到在餐厅里坐下，我才问他。', '”一路上我们几乎说话，直到在餐厅里坐下，我才问他。', '几乎没')	0	0	[0.99993694, 6.3067746e-05]
('唐欣却差点没晕倒。', '唐欣却差点晕倒。', '差点没')	1	1	[2.4363588e-05, 0.9999757]
('”当藏玄涛听到白篆这个报告后，他只差没有被气炸。', '”当藏玄涛听到白篆这个报告后，他只差被气炸。', '只差没')	1	1	[2.3993334e-05, 0.99997604]
('”我感动得泪差点没掉下来。', '”我感动得泪差点掉下来。', '差点没')	1	1	[2.4929808e-05, 0.9999751]
('尹枫催马跟上，不多久即可见官道远方人影奔掠，一场混战杀得好不热闹。追风堡拦劫的对象是两辆装载各类皮货和药材的马车，车上所竖一面金黄色的大旗在风口腊腊展扬，旗面上是一条黑色巨龙顶着个五彩的盟字图案。', '尹枫催马跟上，不多久即可见官道远方人影奔掠，一场混战杀得好热闹。追风堡拦劫的对象是两辆装载各类皮货和药材的马车，车上所竖一面金黄色的大旗在风口腊腊展扬，旗面上是一条黑色巨龙顶着个五彩的盟字图案。', '好不a')	1	1	[2.539699e-05, 0.9999746]
('霍·阿·布恩蒂亚哈哈大笑，差点儿没有笑死，他得出结论说，迷信的印第安人捏造了无数的疾病，这就是其中的一种。', '霍·阿·布恩蒂亚哈哈大笑，差点儿笑死，他得出结论说，迷信的印第安人捏造了无数的疾病，这就是其中的一种。', '差点没')	1	1	[2.4032743e-05, 0.9999759]
('石翊翎一听，只差没将肚子里的东西全吐出来。', '石翊翎一听，只差将肚子里的东西全吐出来。', '只差没')	1	1	[2.4372443e-05, 0.9999757]
('你知不知道你差点没了命？', '你知不知道你差点了命？', '差点没')	0	0	[0.99993324, 6.6707806e-05]
('黑子使劲拍唐元豹的后背，元豹岔了气，面条差点没从鼻子里出来，和气地笑：“看电视，看电视。”', '黑子使劲拍唐元豹的后背，元豹岔了气，面条差点从鼻子里出来，和气地笑：“看电视，看电视。”', '差点没')	1	1	[4.1947005e-05, 0.99995804]
('藤摇椅（2020元）底座呈半圆弧形，前方有搁脚板（740元），只要向后背一靠，用双手在扶手上一摇，好不舒坦。藤高椅（1580元）虽然传统，但高大宽松，如太师椅一般，气派典雅。', '藤摇椅（2020元）底座呈半圆弧形，前方有搁脚板（740元），只要向后背一靠，用双手在扶手上一摇，好舒坦。藤高椅（1580元）虽然传统，但高大宽松，如太师椅一般，气派典雅。', '好不a')	1	1	[2.7400316e-05, 0.9999726]
('尤其是陈董，他只差没当场做出拭口水的动作，而张董只差没有发出狼嚎。', '尤其是陈董，他只差没当场做出拭口水的动作，而张董只差发出狼嚎。', '只差没')	1	1	[2.4384808e-05, 0.99997556]
('我的心差点没把我的胸膛胀破！', '我的心差点把我的胸膛胀破！', '差点没')	1	1	[2.5776417e-05, 0.99997425]
('“咪萨，还是你最好，只有你不会背叛姊姊，一心向着我……”她抱着壮如小牛的牧羊犬痛哭，哀哀切切，好不伤心。“看吧，我就说她病得乱七八糟你们偏不信。', '“咪萨，还是你最好，只有你不会背叛姊姊，一心向着我……”她抱着壮如小牛的牧羊犬痛哭，哀哀切切，好伤心。“看吧，我就说她病得乱七八糟你们偏不信。', '好不a')	1	1	[2.5909329e-05, 0.99997413]
('”这个“又”字好不难听刺耳。', '”这个“又”字好难听刺耳。', '好不a')	1	1	[2.643477e-05, 0.99997354]
